HDR|LEGACY-SETL|2026242|V4
MER|0000002|Meridian Retail Ltd|PR|2024177|ENC:v2:44bc89da2defd9f0545303e4ed8eb7ba8a956feb
AGR|CTR-00002-1|44|826|T2|2024315^9999365|ENC:v1:74126cc0d3f30fc4abd85012bc7e968234342d30
MET|25Q3|RC|-9|STD
MET|25Q3|CB|36|STD
MET|25Q4|AA|205|BAL
MET|25Q4|GV|34806725|STD
MET|25Q4|NR|32112684|STD
MET|25Q4|TC|3219|STD
MET|25Q4|RC|118|STD
MET|25Q4|CB|10|STD
MET|26Q1|AA|212|BAL
MET|26Q1|GV|~|STD
MET|26Q1|NR|29756154|STD
MET|26Q1|TC|2559|STD
MET|26Q1|RC|124|STD
MET|26Q1|CB|16|STD
MET|26Q2|AA|213|BAL
MET|26Q2|GV|28672698|STD
MET|26Q2|NR|26555219|STD
MET|26Q2|TC|-1|STD
MET|26Q2|RC|25|STD
MET|26Q2|CB|13|STD
MET|26Q3|AA|145|BAL
MET|26Q3|GV|37179868|STD
MET|26Q3|NR|34686586|STD
MET|26Q3|TC|4944|STD
MET|26Q3|RC|145|STD
MET|26Q3|CB|26|STD
MER|0000026|Cobalt Commerce W.L.L.|AC|2024102|ENC:v2:bf1f91d5fde28b36f2add256b7ccec7ec4d0df11
AGR|CTR-00026-1|973|048|T3|2024104^9999365|ENC:v1:03179d4aec4a3c226d941ed33eae74d17e9f5aec
MET|25Q3|AA|28|BAL
MET|25Q3|GV|37633612|STD
MET|25Q3|NR|35928056|STD
MET|25Q3|TC|1023|STD
MET|25Q3|RC|49|STD
MET|25Q3|CB|2|STD
MET|25Q4|AA|25|BAL
MET|25Q4|GV|19476112|STD
MET|25Q4|NR|~|STD
MET|25Q4|TC|575|STD
MET|25Q4|RC|17|STD
MET|25Q4|CB|0|STD
MET|26Q1|AA|26|BAL
MET|26Q1|GV|22161316|STD
MET|26Q1|NR|20432954|STD
MET|26Q1|TC|643|STD
MET|26Q1|RC|13|STD
MET|26Q1|CB|3|STD
MET|26Q2|AA|27|BAL
MET|26Q2|GV|34142490|STD
MET|26Q2|NR|32796252|STD
MET|26Q2|TC|740|STD
MET|26Q2|RC|11|STD
MET|26Q2|CB|4|STD
MET|26Q3|AA|20|BAL
MET|26Q3|GV|9778536|STD
MET|26Q3|NR|9442449|STD
MET|26Q3|TC|204|STD
MET|26Q3|RC|3|STD
MET|26Q3|CB|0|STD
MER|0000027|Pelagic Trading W.L.L.|AC|2025067|ENC:v2:f20ae8be7605e24712a8ed8b6a7193210e0319b0
AGR|CTR-00027-2|44|826|T3|2025260^2028237|ENC:v1:96a570aa9212036220bb36b5b6b551ef97824ee5
MET|25Q3|AA|~|BAL
MET|25Q3|GV|5779919|STD
MET|25Q3|NR|5513465|STD
MET|25Q3|TC|614|STD
MET|25Q3|RC|~|STD
MET|25Q3|CB|2|STD
MET|25Q4|AA|23|BAL
MET|25Q4|GV|6992824|STD
MET|25Q4|NR|6590457|STD
MET|25Q4|TC|769|STD
MET|25Q4|RC|38|STD
MET|25Q4|CB|3|STD
MET|26Q1|AA|25|BAL
MET|26Q1|GV|13014498|STD
MET|26Q1|NR|12130293|STD
MET|26Q1|TC|1168|STD
MET|26Q1|RC|13|STD
MET|26Q1|CB|5|STD
MET|26Q2|AA|31|BAL
MET|26Q2|GV|4433403|STD
MET|26Q2|NR|4143059|STD
MET|26Q2|TC|465|STD
MET|26Q2|RC|11|STD
MET|26Q2|CB|1|STD
MET|26Q3|AA|21|BAL
MET|26Q3|GV|5220090|STD
MET|26Q3|NR|4919308|STD
MET|26Q3|TC|568|STD
MET|26Q3|RC|6|STD
MET|26Q3|CB|1|STD
MER|0000028|Aurelian Ventures Inc.|PR|2023017|ENC:v2:8f5284f10c5972bef908bb5f70dcb545d108d2b0
AGR|CTR-00028-1|01|840|TX|2023059^9999365|ENC:v1:5009b905165eda2caf647beb321da70acdddc173
MET|25Q3|AA|36|BAL
MET|25Q3|GV|10209240|STD
MET|25Q3|NR|9635072|STD
MET|25Q3|TC|675|STD
MET|25Q3|RC|25|STD
MET|25Q3|CB|3|STD
MET|25Q4|AA|33|BAL
MET|25Q4|GV|11728164|STD
MET|25Q4|NR|10849020|STD
MET|25Q4|TC|1190|STD
MET|25Q4|RC|17|STD
MET|25Q4|CB|4|STD
MET|26Q1|AA|40|BAL
MET|26Q1|GV|20004280|STD
MET|26Q1|NR|18986263|STD
MET|26Q1|TC|1513|STD
MET|26Q1|RC|60|STD
MET|26Q1|CB|~|STD
MET|26Q2|AA|42|BAL
MET|26Q2|GV|24229128|STD
MET|26Q2|NR|22937230|STD
MET|26Q2|TC|1540|STD
MET|26Q2|RC|16|STD
MET|26Q2|CB|5|STD
MET|26Q3|AA|26|BAL
MET|26Q3|GV|17019446|STD
MET|26Q3|NR|16062102|STD
MET|26Q3|TC|1364|STD
MET|26Q3|RC|35|STD
MET|26Q3|CB|10|STD
MER|0000029|Cobalt Ventures W.L.L.|TM|2024234|ENC:v2:4429d16c755070f893b2a5f0e42d5678a3ccdd59
AGR|CTR-00029-1|973|048|T1|2024276^2029146|ENC:v1:f55e21eb24d3651028c97ffd05864289f28c9702
MET|25Q3|AA|270|BAL
MET|25Q3|GV|582868305|STD
MET|25Q3|NR|555327778|STD
MET|25Q3|TC|13590|STD
MET|25Q3|RC|454|STD
MET|25Q3|CB|87|STD
MET|25Q4|AA|257|BAL
MET|25Q4|GV|453396726|STD
MET|25Q4|NR|427412560|STD
MET|25Q4|TC|9473|STD
MET|25Q4|RC|267|STD
MET|25Q4|CB|31|STD
MET|26Q1|AA|254|BAL
MET|26Q1|GV|309971624|STD
MET|26Q1|NR|288422397|STD
MET|26Q1|TC|7273|STD
MET|26Q1|RC|234|STD
MET|26Q1|CB|32|STD
MET|26Q2|AA|255|BAL
MET|26Q2|GV|534138759|STD
MET|26Q2|NR|516367963|STD
MET|26Q2|TC|9163|STD
MET|26Q2|RC|364|STD
MET|26Q2|CB|52|STD
MET|26Q3|AA|157|BAL
MET|26Q3|GV|192599208|STD
MET|26Q3|NR|179481276|STD
MET|26Q3|TC|4986|STD
MET|26Q3|RC|219|STD
MET|26Q3|CB|21|STD
AGR|CTR-00029-2|81|392|TX|2024263^9999365|ENC:v1:e799ff33e9cc69b236a924e5272374c5dc63fb57
MET|25Q3|AA|29|BAL
MET|25Q3|GV|3741316|STD
MET|25Q3|NR|3592748|STD
MET|25Q3|TC|283|STD
MET|25Q3|RC|10|STD
MET|25Q3|CB|1|STD
MET|25Q4|AA|32|BAL
MET|25Q4|GV|4851207|STD
MET|25Q4|NR|4700189|STD
MET|25Q4|TC|302|STD
MET|25Q4|RC|13|STD
MET|25Q4|CB|0|STD
MET|26Q1|AA|27|BAL
MET|26Q1|GV|5329630|STD
MET|26Q1|NR|5088091|STD
MET|26Q1|TC|487|STD
MET|26Q1|RC|16|STD
MET|26Q1|CB|0|STD
MET|26Q2|AA|26|BAL
MET|26Q2|GV|5168576|STD
MET|26Q2|NR|4880066|STD
MET|26Q2|TC|320|STD
MET|26Q2|RC|10|STD
MET|26Q2|CB|1|STD
MET|26Q3|AA|13|BAL
MET|26Q3|GV|7355124|STD
MET|26Q3|NR|6797458|STD
MET|26Q3|TC|690|STD
MET|26Q3|RC|20|STD
MET|26Q3|CB|1|STD
MER|0000032|Corvid Holdings K.K.|AC|2021193|ENC:v2:4cf88c44cb54c39f24585f3e47bf50c1c3171c84
AGR|CTR-00032-1|81|392|T3|2021301^9999365|ENC:v1:3c3ea5f442fbb2baf148be9ea7257d0e30d0677a
MET|25Q3|AA|18|BAL
MET|25Q3|GV|4409126|STD
MET|25Q3|NR|4152074|STD
MET|25Q3|TC|282|STD
MET|25Q3|RC|8|STD
MET|25Q3|CB|1|STD
MET|25Q4|AA|14|BAL
MET|25Q4|GV|8709771|STD
MET|25Q4|NR|8205039|STD
MET|25Q4|TC|789|STD
MET|25Q4|RC|38|STD
MET|25Q4|CB|4|STD
MET|26Q1|AA|14|BAL
MET|26Q1|GV|6103490|STD
MET|26Q1|NR|5626319|STD
MET|26Q1|TC|333|STD
MET|26Q1|RC|9|STD
MET|26Q1|CB|0|STD
MET|26Q2|AA|17|BAL
MET|26Q2|GV|4827939|STD
MET|26Q2|NR|4489597|STD
MET|26Q2|TC|368|STD
MET|26Q2|RC|10|STD
MET|26Q2|CB|0|STD
MET|26Q3|AA|10|BAL
MET|26Q3|GV|5655686|STD
MET|26Q3|NR|5326808|STD
MET|26Q3|TC|332|STD
MET|26Q3|RC|16|STD
MET|26Q3|CB|0|STD
MER|0000034|Marrow Markets W.L.L.|SU|2024224|ENC:v2:042756aba73395f5c93639dd28935b973d409dc5
AGR|CTR-00034-1|973|048|T1|2024350^9999365|ENC:v1:c7026515d7b9305693d113a5dddca530cd25acf5
MET|25Q3|AA|6|BAL
MET|25Q3|GV|5390600|STD
MET|25Q3|NR|5160421|STD
MET|25Q3|TC|143|STD
MET|25Q3|RC|4|STD
MET|25Q3|CB|0|STD
MET|25Q4|AA|8|BAL
MET|25Q4|GV|11171925|STD
MET|25Q4|NR|10407989|STD
MET|25Q4|TC|225|STD
MET|25Q4|RC|6|STD
MET|25Q4|CB|1|STD
MET|26Q1|AA|-1|BAL
MET|26Q1|GV|7847685|STD
MET|26Q1|NR|7550885|STD
MET|26Q1|TC|135|STD
MET|26Q1|RC|4|STD
MET|26Q1|CB|-1|STD
MET|26Q2|AA|9|BAL
MET|26Q2|GV|18399231|STD
MET|26Q2|NR|17196289|STD
MET|26Q2|TC|423|STD
MET|26Q2|RC|19|STD
MET|26Q2|CB|1|STD
MET|26Q3|AA|7|BAL
MET|26Q3|GV|5551402|STD
MET|26Q3|NR|5379642|STD
MET|26Q3|TC|155|STD
MET|26Q3|RC|5|STD
MET|26Q3|CB|0|STD
MER|0000037|Vantage Payments K.K.|AC|2021076|ENC:v2:b6ca56d6e0c17d5b2c14ad610f0571332e541ef3
AGR|CTR-00037-1|81|392|T3|2021108^2025363|ENC:v1:d28cdd15fb74a5716b9afa5361cd94979d2436e3
MET|25Q3|AA|17|BAL
MET|25Q3|GV|11100705|STD
MET|25Q3|NR|10517473|STD
MET|25Q3|TC|825|STD
MET|25Q3|RC|18|STD
MET|25Q3|CB|3|STD
MET|25Q4|AA|14|BAL
MET|25Q4|GV|3980076|STD
MET|25Q4|NR|3711421|STD
MET|25Q4|TC|292|STD
MET|25Q4|RC|5|STD
MET|25Q4|CB|1|STD
AGR|CTR-00037-2|01|840|T3|2021271^9999365|ENC:v1:22b09d9ce7fd975076da1ccf5316b4db9b5ff6bd
MET|25Q3|AA|78|BAL
MET|25Q3|GV|34819567|STD
MET|25Q3|NR|33311183|STD
MET|25Q3|TC|3078|STD
MET|25Q3|RC|95|STD
MET|25Q3|CB|4|STD
MET|25Q4|AA|82|BAL
MET|25Q4|GV|26740788|STD
MET|25Q4|NR|25112006|STD
MET|25Q4|TC|2630|STD
MET|25Q4|RC|73|STD
MET|25Q4|CB|2|STD
MET|26Q1|AA|76|BAL
MET|26Q1|GV|9965880|STD
MET|26Q1|NR|9367628|STD
MET|26Q1|TC|950|STD
MET|26Q1|RC|15|STD
MET|26Q1|CB|2|STD
MET|26Q2|AA|75|BAL
MET|26Q2|GV|14158584|STD
MET|26Q2|NR|13407895|STD
MET|26Q2|TC|1515|STD
MET|26Q2|RC|24|STD
MET|26Q2|CB|6|STD
MET|26Q3|AA|36|BAL
MET|26Q3|GV|9373711|STD
MET|26Q3|NR|8695335|STD
MET|26Q3|TC|967|STD
MET|26Q3|RC|14|STD
MET|26Q3|CB|6|STD
MER|0000038|Harbour Retail W.L.L.|AC|2020206|ENC:v2:cd45e2e54f86fe58eeec2ac9f6d07c4816fbb68c
AGR|CTR-00038-2|01|840|T1|2021034^9999365|ENC:v1:ee0348374aac1e297e63f881b78afca544aa1fd8
MET|25Q3|AA|34|BAL
MET|25Q3|GV|3564686|STD
MET|25Q3|NR|3332981|STD
MET|25Q3|TC|373|STD
MET|25Q3|RC|13|STD
MET|25Q3|CB|2|STD
MET|25Q4|AA|30|BAL
MET|25Q4|GV|5817560|STD
MET|25Q4|NR|5535990|STD
MET|25Q4|TC|579|STD
MET|25Q4|RC|11|STD
MET|25Q4|CB|3|STD
MET|26Q1|AA|35|BAL
MET|26Q1|GV|12709046|STD
MET|26Q1|NR|11826657|STD
MET|26Q1|TC|824|STD
MET|26Q1|RC|27|STD
MET|26Q1|CB|2|STD
MET|26Q2|AA|37|BAL
MET|26Q2|GV|27162181|STD
MET|26Q2|NR|24935425|STD
MET|26Q2|TC|1771|STD
MET|26Q2|RC|68|STD
MET|26Q2|CB|4|STD
MET|26Q3|AA|29|BAL
MET|26Q3|GV|2850590|STD
MET|26Q3|NR|2717866|STD
MET|26Q3|TC|301|STD
MET|26Q3|RC|7|STD
MET|26Q3|CB|0|STD
MER|0000040|Corvid Logistics W.L.L.|SU|2025013|ENC:v2:c2c1fc1d43b2c8d570732c39d0dc6e1a87319fb3
